Text,Label
Disappointed. @megynkelly was my media #girlcrush &amp;after #GOPDebate think #WeAreOnABreak @FoxNews @realDonaldTrump htt…,0
Dr. King says his dream became a nightmare... #JusticeOrElse #GOPDebate,0
"""Governor Walker, you've...said you want to make abortion illegal. Even in...rape, incest, or to save the life of the mother"" #GOPDebate",0
Yep. It was like watching the political equivalent of #Sharknado. #GOPDebate,0
The irony of the @TheDailyShow ending with a speech about #BS the same night as the first #GOPDebate did not escape us. But it was sad.,0
"#MegynKelly #GOPDebate After last night I won't be watching anymore ""It's all about me"" Queen Kelly poor me fashion show/ debates.",0
More #hypocrisy from @GovKasich and his #lbgt insight with some unknown god that agrees with #sodomy #GOPDebate,0
"NEW STATEMENT on #GOPDEBATE: It's not a debate, it's an embarrassment: @CorrectRecord … #TruthMatters @AlexWagner",0
". @megynkelly drawing heat on Facebook for attacking @realDonaldTrump with the ""sexism narrative"" in the #GOPDebate",0
Trump asked for evidence of his dumb accusation makes up secondhand testimony from anonymous border patrol agents. #GO…,0
"Need to check the source, but seems like something logical he would say #GOPDebate #RepublicanPrimary",0
Nobody talked about illegal immigration until Trump said a bunch of dumb stuff about it. Right. #GOPDebate,0
Megan Kelly..you're fired! #GOPDebate,0
FACT: No GOP candidate has ever seen Ratt. #GOPDebate,0
"""Donald #Trump: of all the Donald Trumps in the world, you're the Donald Trumpiest !"" @realDonaldTrump #gopdebate",0
"Now the nation knows how awful Jersey is, practically/politically/financially speaking with the facts Bret just rattled …",0
Still in disbelief that the last question last night was about God. So much for separation of church and state. #GOPDebate,0
Shut Up .@RepDWStweets-&gt;Typical Lib tries 2 convince Americans they R Victims 2 advance overreaching pub policies &amp; secure Vote…,0
Check out what Donald Trump &amp; the rest of the #GOPDebate believe is this year's Song of The Summer (it's Trap Queen),0
"While deep in personal debt Marco Rubio bought an $80k boat, leased $50k luxury SUV #GOPDebate ht…",0
Abortion is the greatest civil rights issue of our time. #GOPDebate,0
17 classy photos from Thursday’s #GOPDebate,0
#GOPDebate What a boring and irrelevant group of people!,0
Chris Christie has done nothing he promised us. Trump is a joke and an out-of-touch jerk. #GOPDebate,0
"Great #GOPDebate - CAN WE TRUST YOU? U were fired from HP, fired thousands of Americans &amp; sent jobs overseas. @CarlyFiorina @FoxNews @CNN",0
NYTimes: “It compels me to write a cluster of words I never imagined writing: hooray for Fox News.” #GOPdebate,1
"Well, after watching the #GOPDebate - I decided I wasn't voting for any of those candidates - No need to watch another #GOPDebate.",0
#GOPDebate Reveals @GOP Candidates’s Terrifying Fantasies About #Abortion #TNTVote #AINF #tlot #p2 #tcot #womenrights,0
The perfect remedy for a #GOPDebate hangover is to #FF @s_cosgrove @rascality @DCdebbie @Satur9 @joanwalsh @RockyMntnMike @alikat747,0
Let's change the racist usage of the word articulate to describe Republicans who are well spoken. #GOPDebate,0
"Line of the night and most switched votes for @tedcruz, according to post-debate Fox focus group. #gopdebate",1
Maybe @realDonaldTrump can just ask to borrow this... #GOPDebate,0
"Republicans always hate welfare benefits and big gov't, especially when they grew up relying on them. #GOPDebate",0
"Is this a debate or an ep of American Idol? Randy, where you at doooooooog?!?!? #GOPdebate",0
In #GOPDebate I was hoping to get a better sense of @CarlyFiorina. I did and I liked what I saw.,1
"Just wondering, how many friends *did* Mr.Trump pay to come to his wedding? He's rich, he gives out LOTS of money. #GOPDebate #AFriendIndeed",0
How does @ScottWalker plan on giving priority to working American families and wages if he is so anti-union? #DebateWithBe…,0
#GOPDebate john kasich didn't answer the questions for most of the night . Not sure how he won but maybe that plays to Republicans.,0
"#GOPDebate Also will someone please tell me the fuck is voting for Jeb Bush in all these supposed ""polls""? No one I know is!! Fuck him.",0
@FoxNews @marklevinshow @seanhannity @realDonaldTrump how thinks its time for a3rd party? #GOPDebate #Trump2016 #Trump #foxnewsisdead #news,0
where's @wakaflocka during this presidential debate? #GOPDebate #snakesinthegrass 🇺🇸🐍,0
"#GOPDebate reassured of affinity Republicans have with Kurdish militants. If elected president Jindal said he'll ""arm the Kurds"" i.e. PYD.",1
"But, Trump wins the awkwardly pursed lips battle...as always. #GOPDebate #FoxDebate #FOXNEWSDEBATE @BuckSexton",0
Dr. King says his dream became a nightmare... #JusticeOrElse #GOPDebate,0
Dr. King says his dream became a nightmare... #JusticeOrElse #GOPDebate,0
Dr. King says his dream became a nightmare... #JusticeOrElse #GOPDebate,0
Dr. King says his dream became a nightmare... #JusticeOrElse #GOPDebate,0
"You know, @FoxNews should not have put Debbie Wasserman Schultz on TV. Scaring tons kids right before bed. #GOPDebate",0
Trump wasn't asked to weigh in on idiotic God question from FB - maybe because God hasn't purchased a property from him (yet) #GOPDebate,0
@LeviGolden Agree. Carson was very compelling when given the chance. #GOPDebate,1
#GOPDebate Megan should have asked Scott Walker if he would let his own wife die to save unborn child.,0
If I were president I would send the #BlackLivesMatter gang down to the border to build the wall. Then they would matter.…,0
7 things Donald Trump said that would have destroyed any other GOP candidate. @politico #GOPDebate #GOP2016,0
"ALL the candidates represented a clear and superior choice to Hillary, Bernie, Elizabeth and Uncle Joe!!! #GOPDebate #teaparty #tcot #tdgn",0
"In other words, GOP, YOU LOSE! The economy IS improving!! NONE of you could beat Pres Obama! #GOPDebate",0
I think Arthur Anderson could have run the #GOPDebate more honest than #FOXNEWSDEBATE,0
Oops. #GOPDebate,0
The Facebook logos on stage during a debate between potential leaders of our nation is chillingly sinister in such a blata…,0
"Spot on take on 2016 GOP field following #GOPDebate: ""not good for the party, but makes excellent TV"" #iacaucus",0
.@RandPaul reminds me of the evil land developer trying to bulldoze the neighborhood in every 80s movie ever. #GOPDebate,0
Guess she's not laughing now. #Carly2016 #CarlyFiorina #GOPDebate,0
I still can't stop laughing about how Rand Paul freaked out because Chris Christie gave the black President a hug. #GOPDeba…,0
real question is how many minutes for Fox News Questions? #GOPDebate @FoxNews @nytimes seems like a waste of airtime.,0
Is that really all they’re going to say about race? One question to one guy??? #GOPdebate,0
How to stay sober during #GOPDebate drinking games: Take a shot every time someone tells the truth.,0
"Rubio-Backed Insurance Market ""Covers 80 People"" -Obamacare Covers 1.6M in FL Alone #GOPDebate",0
make Planned Parenthood pay for the wall with Mexico #GOPDebate,0
"The winners of the GOP Debates: Kasich, Fiorina, Clinton, Sanders, O'Donnell, and Kelly. #GOPDebate",0
So who won last nights #GOPDebate?....Hilary Clinton by a long shot!,0
"Last night's #GOPDebate was, unsurprisingly, a complete circus. And @realDonaldTrump was the ringleader.",0
.@RandPaul rolled his eyes when @ChrisChristie mentioned how he hugged 9/11 victims. Goodbye Rand. Lost respect for him. …,0
"It's disturbing to watch #Trump being applauded after he admits calling women fat, pigs, disgusting animals. #GOPDebate #Election2016 #WoW",0
This pretty much sums up the first #GOPDebate...,0
I'm baffled that after the #GOPDebate there are people still intending to vote for one of them. #smh,0
#GOPDebate score with @cmarinucci,1
"#GOPDebate I loved Walker nodding along to Carson's responses. Carson speaks common sense, sadly that is an uncommon trait.",1
This looks like the saddest reboot of Ocean's Eleven where Schwarzenegger couldn't make the presser #GOPDebate.,0
.@megynkelly remember when you scolded Candy Crowley for doing exactly what you did tonight? #GOPDebate #Shill,0
"#BenCarson gets ? about ""waterboarding"". Really Ms. Kelly? The man is brilliant and made his own moments. Be a great president! #GOPDebate",1
Trump is a joke. I hate that people are supporting him. #gopdebate,0
#GOPDebate I really like Dr. Ben Carson but I am not sure he really has what it takes to handle the foreign policy,0
Any of the ppl in the #GOPDebate could do better than this. Democrats are killing this country. Dems' #WarOnWomen,0
I think that @BernieSanders won the #GOPDebate with #DebateWithBernie. Who ever thought of that idea deserves a golden st…,0
"As Canadian leaders debated, Trump was producing the wildest show in politics #US #USA #USpoli #GOP #GOPdebate",0
FYI I'll be live tweeting Teen Mom 2 on @MTV after this. What a night of great TV! #GOPDebate,1
#GOPDebate TRUMP PROVED HE'S GOT BALLS TO WEILD U.S. POWER! He'll assemble a killer team &amp; GET IT DONE! @realDonaldT…,1
"""Please just leave me out of this"" - God #GOPDebate",0
Hey Jeb #CommonCore is ALL about dumbing down our children! Who are you trying to FOOL? #GOPDebate,0
It's really distracting that the little Fox/Facebook panels aren't all at the same height. #GOPDebate,0
"When Fox News knows you're full of shit (Donald Trump), you know you hecked up. #GOPDebate",0
Scott Walker &amp; Droopy Dog... definitely related. #GOPDebate,0
"15 yr old son watching news heard ""Jeb Bush act of love ? during debate"" and asked me ""was that when he gave W. 2000 elec…",0
"I was waiting for @megynkelly to ask @realDonaldTrump, ""When did you stop beating your wife?"" #GOPDebate @jgkight",0
WHY IS IT TAKING SO LONG FOR TED CRUZ TO RENOUNCE HIS CANADIAN CITIZENSHIP? #GOPDebate,0
WHO NEEDSH THE LUCK OF THE IRITHSH?! #Holtz2016 #GOPDebate @katienolan @kathleenmadigan,0
Stupid! Mexico smart. America stupid. Rosie O' is a pig. If it weren't for Trump I'd be sober now. Pass the tequila. #…,0
@notaxation Thank you for your thoughts on the #GOPDebate. How long would you think some of the round 1 candidates will hang around?,1
Saying you're a Cold War vet is like saying you were a player in a really big game that got rained out #GOPDebate,0
"Stop the world, I want to get off: #GOPDebate",0
Was going to finish the #GOPDebate on my DVR this AM but then remembered it's early and I haven't had my coffee and I want to keep my soul.,0
"I know someone has the finalized amount of time each candidate had to speak, send it to me pls! #GOPDebate",0
Fox News has made it loud and clear that core Conservatives are not welcomed. Cruz was snubbed tonight. Very poor. #GOP…,0
@megynkelly @BretBaier @FoxNewsSunday Ppl say @realDonaldTrump needs specifics. Yet u gave THOSE type questions ONLY to opponents #GOPDebate,1
@peggebeen A leader with integrity is what this country should beg God for. Can we get one upright?!!! @sortaricanrara …,0
Obama doesn't negotiate with terrorists - he sets them free and finances them! @realDonaldTrump #GOPDebate,0
So much better to follow Twitter last night than the actual #GOPDebate. We'd elect any one of our tweeps over the 18 Republican candidates,0
"@TheRoot based on last nights #GOPdebate, not people's mindset. When #BlackLivesMatter was brought up, the answer wasn't d…",0
Christie's closing statement destroyed all of my good will towards him. #GOPDebate,0
2013: Kasich signed into law a budget where rape crisis centers lose public funding if they counseled rape victims abt abortion. #GOPDebate,0
"""WE DON'T NEED A PRESIDENT WHO CANT SAY EXTREMIST ISLAMIC TERRORIST!"" But you can't call Dylan Roof a ""White Terrori…",0
"""Yay money!! No brown people!! Gays bad!! Haha women!! Terrorists 👎!! God 👍!!"" #GOPDebate @GOP",0
"""When the government tries to invade the Church, it's time to resist"" -@RandPaul #GOPDebate",1
"At certain (not rare) moments the #GOPDebate seemed for pres elec in middle ages. Seriously, u r welcome to the 21th century, plz come in,",0
Fox News Tries to Trip Trump in 1st GOP Debate for 2016 #MegynKelly #DonaldTrump #GOPDebate,0
@SpeakerBoehner You too lie Mr. Speaker that's why we like @realDonaldTrump @RealBenCarson and @CarlyFiorina #GOPDebate,0
#GOPdebate ~ OMG !!! Now @megynkelly seeks approval from Liberal quack--&gt; Debbie Wasserman Schultz???,0
#GOPDebate OMG my dream ticket would be a #RandPaul / #CarlyFiorina ticket... I don't care which is POTUS and which is Vice.,1
Chris Christie Is A Loser. #GOPDebate,0
